Sujeto;Canal;Coeficiente;Condicion;Entropia Coeficiente;Entropia FFT;Entropia PSD
5;EEG T6;cD2;Relaxed;5.615617791353872;6.324403880357379;6.004146612026082
5;EEG T6;cD2;Stress;6.604151040361428;5.566674138126404;2.6478840403525314
5;EEG T6;cD1;Relaxed;4.8967583204242455;5.6307074147171265;6.102047313445388
5;EEG T6;cD1;Stress;4.9488308988209555;6.972106777671851;6.330805259215365
5;EEG P3;cA8;Relaxed;6.236707356012182;6.642456230146226;4.829345841824782
5;EEG P3;cA8;Stress;6.974119891598593;6.077705769583941;4.6380984718127625
5;EEG P3;cD8;Relaxed;6.825515074405265;6.733515427969296;5.4415272628521105
5;EEG P3;cD8;Stress;6.936318138330982;6.28186775280553;4.6708800802266515
5;EEG P3;cD7;Relaxed;7.067452099161151;6.82993747171248;6.1078991545474315
5;EEG P3;cD7;Stress;7.145174693736958;6.884939689840171;3.50602565733423
5;EEG P3;cD6;Relaxed;6.589845193294022;6.996741804637862;6.331779654712053
5;EEG P3;cD6;Stress;7.150635949187631;6.694945546558558;4.786550975685598
5;EEG P3;cD5;Relaxed;7.091270632863642;6.255657223889704;5.104928641811017
5;EEG P3;cD5;Stress;6.968833410111848;5.414833420963849;3.485218509674006
5;EEG P3;cD4;Relaxed;7.084641349948315;6.359045179859638;5.963486825221148
5;EEG P3;cD4;Stress;6.797996037492192;5.264045838699591;2.5791180530489544
5;EEG P3;cD3;Relaxed;6.56121038485912;6.918649350371494;6.336657100317408
5;EEG P3;cD3;Stress;6.653004527530454;6.070570546575104;2.666965245802172
5;EEG P3;cD2;Relaxed;6.0904213507785645;6.209001809206519;6.177515045953216
5;EEG P3;cD2;Stress;5.971579397715701;6.052251978518448;2.9297882017938615
5;EEG P3;cD1;Relaxed;4.144571749548765;5.439344157428285;6.244608240000142
5;EEG P3;cD1;Stress;3.820148057631797;6.6108408349566155;6.359761363816214
5;EEG P4;cA8;Relaxed;6.07426035299701;6.4815959646743195;5.187872580370882
5;EEG P4;cA8;Stress;6.470848808199337;6.345610264169872;4.72740664263506
5;EEG P4;cD8;Relaxed;6.802887749731542;6.59044481079367;5.797082818407665
5;EEG P4;cD8;Stress;7.139166005493845;6.3073664059721235;5.313927891125843
5;EEG P4;cD7;Relaxed;7.088854492381107;7.1508080965169665;6.109950801884565
5;EEG P4;cD7;Stress;6.5721055366789916;6.932334920808485;3.6793352570722
5;EEG P4;cD6;Relaxed;6.92581943817882;6.922727012238849;6.365613204918256
5;EEG P4;cD6;Stress;6.915487133428547;6.9702229123980946;4.863166520924385
5;EEG P4;cD5;Relaxed;7.105551172336372;5.910804017487923;4.862663621244061
5;EEG P4;cD5;Stress;6.88854838093232;5.630711121890013;3.179364627262541
5;EEG P4;cD4;Relaxed;6.801783131041191;6.2071348072359145;5.183470427331304
5;EEG P4;cD4;Stress;6.87916226669861;5.416912079091301;2.6536961972863877
5;EEG P4;cD3;Relaxed;6.500452994024563;6.528733612288224;6.1368552591482795
5;EEG P4;cD3;Stress;6.789380351774728;5.790626292179959;2.6886502742662928
5;EEG P4;cD2;Relaxed;5.950213653263338;6.265653393792997;6.198870763024249
5;EEG P4;cD2;Stress;6.39042113229407;5.935679353693023;2.685851247957354
5;EEG P4;cD1;Relaxed;4.291536286348552;5.5458909178827005;6.185418534392392
5;EEG P4;cD1;Stress;3.9740904686137535;7.094962989908246;6.435532197233402
5;EEG O1;cA8;Relaxed;5.679467890579065;5.900822337769719;5.246974207248477
5;EEG O1;cA8;Stress;6.5533837533902135;5.830649004366936;5.587585563160184
5;EEG O1;cD8;Relaxed;6.481937899724209;6.498102212955789;5.310025007700783
5;EEG O1;cD8;Stress;7.042092978847183;6.409781702259385;5.117978201976957
5;EEG O1;cD7;Relaxed;6.812611894797655;6.776077944270659;6.061587771206058
5;EEG O1;cD7;Stress;7.0532240844708625;6.926673923516131;3.7944366808949797
5;EEG O1;cD6;Relaxed;6.931639538437364;7.162112412800898;5.706422798409285
5;EEG O1;cD6;Stress;7.170456539425526;5.7979173578227385;4.4789213161546435
5;EEG O1;cD5;Relaxed;7.188106028011478;5.654580685603652;4.562514498490255
5;EEG O1;cD5;Stress;7.2342382201528945;4.410425185117662;3.6012905548422274
5;EEG O1;cD4;Relaxed;6.781722294990592;5.822835300537224;4.760848731523323
5;EEG O1;cD4;Stress;6.88756158030894;4.463318482890491;2.524794770072205
5;EEG O1;cD3;Relaxed;5.8494372518415725;6.816223380486464;5.867637771138973
5;EEG O1;cD3;Stress;6.5987693899966064;5.844742679931246;2.6952601313662097
5;EEG O1;cD2;Relaxed;4.980458270668066;6.244508632949488;6.105847507210296
5;EEG O1;cD2;Stress;5.444261108918706;6.033498937769326;2.9497331819323147
5;EEG O1;cD1;Relaxed;3.890908501126373;5.502466080859067;5.976939053853005
5;EEG O1;cD1;Stress;3.5668367942840726;7.0285504417509355;6.3483607825214925
5;EEG O2;cA8;Relaxed;5.683784854627573;5.909746426960025;5.071314524863405
5;EEG O2;cA8;Stress;6.361736757773629;6.054615743764425;5.4028167800147315
5;EEG O2;cD8;Relaxed;6.619739943440441;6.673432257566148;5.719522262948264
5;EEG O2;cD8;Stress;7.003609231714568;6.238653576864136;5.51253125758059
5;EEG O2;cD7;Relaxed;6.774025092839687;7.0253006132438856;5.937253662544757
5;EEG O2;cD7;Stress;6.971218154148106;6.714336608607363;3.792278963021177
5;EEG O2;cD6;Relaxed;7.078724395543496;6.914691153038575;5.233365599351945
5;EEG O2;cD6;Stress;7.102982453109923;5.906872358862526;4.26442039782496
5;EEG O2;cD5;Relaxed;7.206641068845444;5.49596166302071;4.319093603494875
5;EEG O2;cD5;Stress;7.2284121938011;4.4768822904159755;3.5460232609120816
5;EEG O2;cD4;Relaxed;6.599766407417301;5.748778791048088;4.503407499020274
5;EEG O2;cD4;Stress;7.03300147568719;4.6066625038803695;2.429664671886617
5;EEG O2;cD3;Relaxed;5.851624895571632;6.87893930077168;5.954608941285281
5;EEG O2;cD3;Stress;6.621679439615674;5.920963239600536;2.7050719924094455
5;EEG O2;cD2;Relaxed;5.047479145168901;6.233404488373144;5.999068921855124
5;EEG O2;cD2;Stress;5.637241046970169;6.290586331382204;3.0433602350492897
5;EEG O2;cD1;Relaxed;3.8235349417811557;5.597085609514001;6.082943488277093
5;EEG O2;cD1;Stress;3.716263015511596;7.21067560950647;6.245382390931226
5;EEG Fz;cA8;Relaxed;6.859313120190004;6.249230249790187;3.747635033478581
5;EEG Fz;cA8;Stress;7.089758168655225;6.094194775351566;4.5314721161895175
5;EEG Fz;cD8;Relaxed;6.849554467971707;6.540614170913537;5.579197924247256
5;EEG Fz;cD8;Stress;6.931108080716315;6.279129065678866;4.878158102805024
5;EEG Fz;cD7;Relaxed;7.038253991790844;7.006475596960527;6.000546662826777
5;EEG Fz;cD7;Stress;7.22674497534069;6.641522458985183;3.8633941885725527
5;EEG Fz;cD6;Relaxed;7.124290604736544;7.266100589611489;6.247634282833966
5;EEG Fz;cD6;Stress;7.113858479676399;6.91180349668387;4.578972219048566
5;EEG Fz;cD5;Relaxed;6.9120130841423855;6.8310826002706495;6.377316887122342
5;EEG Fz;cD5;Stress;6.870777805671443;6.0267418779929365;3.6926632804296715
5;EEG Fz;cD4;Relaxed;7.212874627299434;6.9941707081591336;6.349335178018181
5;EEG Fz;cD4;Stress;7.202105489625626;6.391254753193122;2.9673405785811284
5;EEG Fz;cD3;Relaxed;6.838521403634117;6.706598723441466;6.077865798106135
5;EEG Fz;cD3;Stress;6.520134802878417;6.1918411337334245;2.8108314076697405
5;EEG Fz;cD2;Relaxed;6.29832542357718;6.495697199678788;6.165811363749132
5;EEG Fz;cD2;Stress;6.610798289176289;6.121360436359024;2.869520195326684
5;EEG Fz;cD1;Relaxed;5.880136175018898;5.6615007960707375;6.07709164717505
5;EEG Fz;cD1;Stress;4.681198813258107;7.081792122810889;6.386194771058207
5;EEG Cz;cA8;Relaxed;6.858890317148489;6.385707677403991;4.168188930715493
5;EEG Cz;cA8;Stress;7.073971899229518;6.150150152061083;4.6133699997107325
5;EEG Cz;cD8;Relaxed;6.871298201571642;6.744688612326838;5.8998062906058495
5;EEG Cz;cD8;Stress;7.0602591617075685;6.189056702235211;5.142318519591885
5;EEG Cz;cD7;Relaxed;6.797880672089431;6.976632620680947;6.181494213255363
5;EEG Cz;cD7;Stress;7.227991747308356;6.804502629102301;3.849919041336441
5;EEG Cz;cD6;Relaxed;6.857066001951166;7.144104316302507;6.451036073202396
5;EEG Cz;cD6;Stress;7.096409247244645;7.026362737266551;4.683847769659995
5;EEG Cz;cD5;Relaxed;6.891618484539383;6.756571777485615;6.116777038483297
5;EEG Cz;cD5;Stress;7.135763401911;6.347583312853989;3.3711894679128394
5;EEG Cz;cD4;Relaxed;6.956947738071124;6.982068111947895;6.412124832825233
5;EEG Cz;cD4;Stress;7.010484792351358;6.244071101345717;2.8474680819989246
5;EEG Cz;cD3;Relaxed;6.776372021558456;6.874593279114102;6.178468170421542
5;EEG Cz;cD3;Stress;6.515267404688929;6.384630560248477;2.6097837064816507
5;EEG Cz;cD2;Relaxed;6.077166128806228;6.097334890145759;6.141932949319239
5;EEG Cz;cD2;Stress;5.850032665315844;6.016178483578503;2.757758568644362
5;EEG Cz;cD1;Relaxed;5.344840970790855;5.230078408424886;6.281467833040168
5;EEG Cz;cD1;Stress;3.62655546035237;6.9969845503904216;6.381117080887249
5;EEG Pz;cA8;Relaxed;6.15615162115587;6.426143640211453;4.934575563902772
5;EEG Pz;cA8;Stress;6.958826578247583;6.0784955293758784;4.22590569305231
5;EEG Pz;cD8;Relaxed;7.003825697208671;6.600139433662441;5.600310530134923
5;EEG Pz;cD8;Stress;6.737122709023669;6.249139872638359;4.55009379796802
5;EEG Pz;cD7;Relaxed;6.994092172624878;7.01173585866419;5.799770426160962
5;EEG Pz;cD7;Stress;7.065862954080339;6.839242074495522;4.174668214073583
5;EEG Pz;cD6;Relaxed;6.8791337024715835;7.072524747069214;6.0669362668331335
5;EEG Pz;cD6;Stress;7.042766873094582;6.749457826243635;4.925957901209596
5;EEG Pz;cD5;Relaxed;7.070915534146983;6.114279134448732;4.86227882125142
5;EEG Pz;cD5;Stress;6.7776609319850225;5.391737947795528;3.393136429971422
5;EEG Pz;cD4;Relaxed;6.884215451353928;6.293645455649154;5.283568174488229
5;EEG Pz;cD4;Stress;6.833128720059446;5.3627767130412325;2.501089002358
5;EEG Pz;cD3;Relaxed;6.534485904857769;6.843416083140609;6.313249735909238
5;EEG Pz;cD3;Stress;6.8155261952103725;6.280883024277556;2.8100983738614294
5;EEG Pz;cD2;Relaxed;6.4392764237885505;6.173911620258741;6.213600488062158
5;EEG Pz;cD2;Stress;6.562054694840205;6.045241426162914;2.842788856215813
5;EEG Pz;cD1;Relaxed;4.48766092379157;5.451945617900695;6.004775364556683
5;EEG Pz;cD1;Stress;5.2978077611197145;6.932901223983574;6.173714852188308
5;EEG A2-A1;cA8;Relaxed;6.374506083317369;6.2096089129940975;3.726809444801612
5;EEG A2-A1;cA8;Stress;6.663999320542133;6.213907992825751;3.8089861203677575
5;EEG A2-A1;cD8;Relaxed;6.7955258813647585;6.68678622139611;5.569413651789075
5;EEG A2-A1;cD8;Stress;6.902203614843371;6.491146277213686;4.577445458901926
5;EEG A2-A1;cD7;Relaxed;7.226496774064634;7.015524063984678;4.859433031638356
5;EEG A2-A1;cD7;Stress;6.95545872342478;6.335296728054579;4.20533366232885
5;EEG A2-A1;cD6;Relaxed;7.009321403417771;7.241260584823732;6.031354170199159
5;EEG A2-A1;cD6;Stress;6.890093228735919;6.4245614297904;4.085627464845149
5;EEG A2-A1;cD5;Relaxed;6.790773632956386;7.007431475437238;6.482043825140381
5;EEG A2-A1;cD5;Stress;7.0909674208352556;6.7058362781135;3.2920625203516067
5;EEG A2-A1;cD4;Relaxed;6.755816397148191;7.050572573099651;6.2814678330401685
5;EEG A2-A1;cD4;Stress;6.808028006142457;6.746004560466645;3.033538603850196
5;EEG A2-A1;cD3;Relaxed;6.519164050471791;6.757578100015982;6.25708607313531
5;EEG A2-A1;cD3;Stress;6.901806449938439;5.804733772485438;3.1120707852896223
5;EEG A2-A1;cD2;Relaxed;6.165080500162823;6.504313740823889;5.928678879518254
5;EEG A2-A1;cD2;Stress;6.7784015330027;5.960983036135463;2.7671049008071233
5;EEG A2-A1;cD1;Relaxed;5.469790840060067;5.544487276101199;6.057284231966184
5;EEG A2-A1;cD1;Stress;5.670551171401163;6.837552881317807;5.749658849054682
6;EEG Fp1;cA8;Relaxed;6.788453062997051;6.482372308179445;3.5515666392694425
6;EEG Fp1;cA8;Stress;6.838336556153262;5.42396335362878;4.678802786028841
6;EEG Fp1;cD8;Relaxed;6.98430747054206;6.637876235350505;5.672137123987259
6;EEG Fp1;cD8;Stress;6.833760533845837;6.248203889403503;4.638004696272743
6;EEG Fp1;cD7;Relaxed;7.027445491744571;6.861830120674852;6.028528371930938
6;EEG Fp1;cD7;Stress;7.26114111056358;6.619775429324885;4.065101832883689
6;EEG Fp1;cD6;Relaxed;7.124480870481219;6.961639448476873;6.204722604126292
6;EEG Fp1;cD6;Stress;6.947960535209465;6.783588118565789;4.224049485918747
6;EEG Fp1;cD5;Relaxed;7.039330988866001;7.226772066424314;6.353135371783088
6;EEG Fp1;cD5;Stress;7.028066685130741;6.762839666594673;3.326893690492596
6;EEG Fp1;cD4;Relaxed;6.944652914254145;6.964444668359034;6.077865798106135
6;EEG Fp1;cD4;Stress;6.865072973774326;6.680514334550674;2.8766858522243703
6;EEG Fp1;cD3;Relaxed;7.145782738138535;6.842509094173612;6.42002832126441
6;EEG Fp1;cD3;Stress;6.92824733917932;6.1721911998851215;2.914780307737086
6;EEG Fp1;cD2;Relaxed;6.943040630717666;6.6015389345126145;6.1215516277448945
6;EEG Fp1;cD2;Stress;6.065936297556053;6.0684402619380124;2.9306678739778813
6;EEG Fp1;cD1;Relaxed;5.002724360568233;5.7811231950489335;6.011275949534173
6;EEG Fp1;cD1;Stress;4.351086347404412;6.879527223079043;6.319101577011281
6;EEG Fp2;cA8;Relaxed;6.909898831329862;6.4839951799976205;4.183179420508992
6;EEG Fp2;cA8;Stress;7.093706559615494;5.537883600382212;4.698805775581955
6;EEG Fp2;cD8;Relaxed;6.571001234313025;6.582010313562794;5.766472957272516
6;EEG Fp2;cD8;Stress;6.823297232172105;6.238864067738426;4.760025497852253
6;EEG Fp2;cD7;Relaxed;6.740822689326974;7.031916149992045;5.721926674378277
6;EEG Fp2;cD7;Stress;7.210452195729908;6.331987733670782;3.7634648363226293
6;EEG Fp2;cD6;Relaxed;6.677736782353378;7.063477618010312;6.3170499296741465
6;EEG Fp2;cD6;Stress;6.912828519698455;6.984398429508181;4.172876530558554
6;EEG Fp2;cD5;Relaxed;6.883193738211068;7.135669609859473;6.141158798388155
6;EEG Fp2;cD5;Stress;6.9574723437785035;6.695049998996114;3.2274865733049873
6;EEG Fp2;cD4;Relaxed;7.049214426522177;6.811179617378896;6.193018921922208
6;EEG Fp2;cD4;Stress;6.892859474788553;6.725436808297756;2.928543496805792
6;EEG Fp2;cD3;Relaxed;6.6505356400463835;6.805562488537376;6.260886266900218
6;EEG Fp2;cD3;Stress;6.78863563688607;6.170257733249783;2.8724979700686006
6;EEG Fp2;cD2;Relaxed;6.593895275298525;6.599620336406749;6.214374638993242
6;EEG Fp2;cD2;Stress;5.665233716923452;5.888224474954689;2.7888471826382366
6;EEG Fp2;cD1;Relaxed;5.228327519472003;5.563182406937108;5.984518170354457
6;EEG Fp2;cD1;Stress;3.518985280514798;6.529838162465361;5.927401383112203
6;EEG F3;cA8;Relaxed;7.003564043138655;6.579829534090376;4.130060319940921
6;EEG F3;cA8;Stress;7.098750573540347;5.724391807251198;4.590891248751797
6;EEG F3;cD8;Relaxed;6.962018388706359;6.582010313562794;5.694359346209483
6;EEG F3;cD8;Stress;6.7914823411392975;6.3564207023471315;4.234370110588873
6;EEG F3;cD7;Relaxed;7.0515859559995695;6.683303352139773;6.235730356064276
6;EEG F3;cD7;Stress;7.16595818228754;6.571058607908841;3.820085483666106
6;EEG F3;cD6;Relaxed;7.210738710999374;7.1027279589137375;6.445184232100352
6;EEG F3;cD6;Stress;6.957150814656771;7.034464619702378;4.200253490693127
6;EEG F3;cD5;Relaxed;6.88783868057413;7.235516515110969;5.987868585126005
6;EEG F3;cD5;Stress;6.983500663531718;6.947510466121689;3.2888509150362544
6;EEG F3;cD4;Relaxed;6.922702121711989;7.076937819159569;6.250460081102186
6;EEG F3;cD4;Stress;6.376979078115247;6.699523185107293;3.020417507678248
6;EEG F3;cD3;Relaxed;7.062145439775844;6.721987874565015;6.240033895304149
6;EEG F3;cD3;Stress;6.319024280384473;6.079260298441742;2.87118590263726
6;EEG F3;cD2;Relaxed;6.899431433958878;6.5975597848820025;6.359761363816214
6;EEG F3;cD2;Stress;6.171739361629468;5.751950134462236;2.744505916164402
6;EEG F3;cD1;Relaxed;6.518761670566575;5.5453242518282;6.144455646678097
6;EEG F3;cD1;Stress;3.8682519459063944;6.7446046953338135;5.754412167287917
6;EEG F4;cA8;Relaxed;6.737471976519474;6.296369030985515;4.050423926567277
6;EEG F4;cA8;Stress;6.659663187169573;5.981436571389464;4.24927205275426
6;EEG F4;cD8;Relaxed;6.8339826619085855;6.677649506181586;5.587585563160184
6;EEG F4;cD8;Stress;6.761837053505461;6.296984894520035;4.907838097718697
6;EEG F4;cD7;Relaxed;6.990294328458833;6.903556159866778;6.090543875806909
6;EEG F4;cD7;Stress;7.089578708385494;6.201591510756338;3.7375708454616072
6;EEG F4;cD6;Relaxed;7.183057686035463;7.181263193592816;6.4217768676921825
6;EEG F4;cD6;Stress;6.963265439286765;7.073931728024249;4.070618723417766
6;EEG F4;cD5;Relaxed;6.84835741556128;7.098563489759332;6.22910436403115
6;EEG F4;cD5;Stress;7.183024527480066;6.768948697490495;3.0931283042066275
6;EEG F4;cD4;Relaxed;6.982381143338108;7.038952296834528;6.241782441731922
6;EEG F4;cD4;Stress;6.989385871655743;6.584200063383915;2.894759620162735
6;EEG F4;cD3;Relaxed;7.019146671326753;6.855987078917622;6.2466598873372785
6;EEG F4;cD3;Stress;6.535422415117331;6.159746397050509;2.835362846579991
6;EEG F4;cD2;Relaxed;6.890692520825816;6.464806128701881;6.235730356064277
6;EEG F4;cD2;Stress;6.157354310007982;5.866007449564711;2.6950882098955686
6;EEG F4;cD1;Relaxed;4.980810339647193;5.730855079176548;6.158210976219316
6;EEG F4;cD1;Stress;3.6487809346286024;6.820281194137751;6.167088860155182
6;EEG F7;cA8;Relaxed;6.606676409990563;6.542221713331385;4.112687844281618
6;EEG F7;cA8;Stress;6.974503629747851;6.063194551324704;4.910987196609284
6;EEG F7;cD8;Relaxed;6.980388477642368;6.60801602323907;5.57375097985089
6;EEG F7;cD8;Stress;7.189472301691571;6.322577006871469;4.701878095848903
6;EEG F7;cD7;Relaxed;7.04975901037538;6.731702699073713;5.929453030449339
6;EEG F7;cD7;Stress;7.164562254071024;6.341132436683381;4.1207824648100475
6;EEG F7;cD6;Relaxed;7.132172289044227;7.070733216573128;6.03592851489515
6;EEG F7;cD6;Stress;7.1083097043770564;6.885470143231434;4.1466929446778185
6;EEG F7;cD5;Relaxed;6.8689672723409725;7.0754505797958664;6.405498840792106
6;EEG F7;cD5;Stress;6.989640496478838;7.025203168360479;3.3833463555188925
6;EEG F7;cD4;Relaxed;6.98285969020011;7.199002769225924;6.143984596656375
6;EEG F7;cD4;Stress;6.798520903021393;6.715455239418351;3.110505043223904
6;EEG F7;cD3;Relaxed;6.633388955600753;6.589406039144668;6.239530549829183
6;EEG F7;cD3;Stress;6.72013827894018;5.907384885469471;2.921655734915058
6;EEG F7;cD2;Relaxed;6.498550746622429;6.579595799741678;6.145733143084147
6;EEG F7;cD2;Stress;5.111589966474497;5.80132623846762;2.7486540865084805
6;EEG F7;cD1;Relaxed;4.9339588561452485;5.5627117279064695;6.125151576944196
6;EEG F7;cD1;Stress;2.931136076544518;6.584905236519898;6.216426286330377
6;EEG F8;cA8;Relaxed;6.382683165119296;6.379202932243122;3.7467813069084195
6;EEG F8;cA8;Stress;6.949672102160944;5.79494867182189;4.398394672620578
6;EEG F8;cD8;Relaxed;6.916449263787557;6.54209273240231;5.8098077853824055
6;EEG F8;cD8;Stress;6.745986293615217;6.486929028598249;4.621532237333253
6;EEG F8;cD7;Relaxed;6.912787337413798;6.871370464190099;6.054637407235206
6;EEG F8;cD7;Stress;7.161062874208757;6.391191093250304;3.9018829182986368
6;EEG F8;cD6;Relaxed;7.079740437393761;7.14120001204139;6.332553805643137
6;EEG F8;cD6;Stress;7.163498144047811;7.047668982715237;4.081460357085794
6;EEG F8;cD5;Relaxed;6.968199100015684;7.179709587405129;6.3521609762864
6;EEG F8;cD5;Stress;7.025921300693014;6.8682140855654294;3.229804748037396
6;EEG F8;cD4;Relaxed;6.901762667163188;7.038142145133522;6.386968921989292
6;EEG F8;cD4;Stress;7.066630220094343;6.465584598484898;3.017922235117348
6;EEG F8;cD3;Relaxed;7.016167770260566;6.744874926561433;6.420028321264411
6;EEG F8;cD3;Stress;6.7778156849905615;5.981262429581578;2.9106216188940683
6;EEG F8;cD2;Relaxed;6.891988061445952;6.510778329681184;6.3170499296741465
6;EEG F8;cD2;Stress;6.695069256057534;5.932455225609523;2.812291618034528
6;EEG F8;cD1;Relaxed;5.741370576358524;5.759272045763979;6.066936266833135
6;EEG F8;cD1;Stress;5.4411613283724485;6.850563139712722;5.832055674504998
6;EEG T3;cA8;Relaxed;6.856313701223342;6.478299369893409;3.6579273504360565
6;EEG T3;cA8;Stress;6.898347571391709;5.730726382587818;4.429167925924743
6;EEG T3;cD8;Relaxed;6.976171690141939;6.598321400370303;4.889199419023813
6;EEG T3;cD8;Stress;6.979505347683589;6.192119531764913;4.5758040656244345
6;EEG T3;cD7;Relaxed;7.03623572900487;6.852470663929147;6.13685525914828
6;EEG T3;cD7;Stress;6.963952903888626;6.211347355661408;3.8503379902676738
6;EEG T3;cD6;Relaxed;7.094735715755954;6.992485297180135;6.573015433617197
6;EEG T3;cD6;Stress;7.13673184273055;6.7257602651897965;4.191824219834986
6;EEG T3;cD5;Relaxed;6.901704654472725;7.152693164235955;6.220226480095285
6;EEG T3;cD5;Stress;7.224040077176866;6.984488509749212;3.124914132378322
6;EEG T3;cD4;Relaxed;6.968210399712133;7.107559877538231;6.070915434135284
6;EEG T3;cD4;Stress;7.150360840835029;6.428958757975261;2.889118986423302
6;EEG T3;cD3;Relaxed;7.09696928692383;6.790798523674484;6.186392929889081
6;EEG T3;cD3;Stress;6.772296065799102;5.762378631526017;2.8615734803615758
6;EEG T3;cD2;Relaxed;6.955729346787324;6.5506699999764;6.173714852188308
6;EEG T3;cD2;Stress;6.680879090983648;5.674937570798526;2.8642590344295114
6;EEG T3;cD1;Relaxed;5.207545652027041;5.8300058090644304;6.114725391146162
6;EEG T3;cD1;Stress;5.730196561760719;6.353993174298405;5.2592625317768515
6;EEG T4;cA8;Relaxed;6.603195091381725;6.505187129626966;3.8428702445113276
6;EEG T4;cA8;Stress;6.568034444503798;6.1904611382025045;4.428060143803227
6;EEG T4;cD8;Relaxed;6.901599438711716;6.507457364021194;5.738803790653925
6;EEG T4;cD8;Stress;6.635377930048452;6.430505199156293;5.072424141197958
6;EEG T4;cD7;Relaxed;6.8901083448590255;6.807592895737633;6.033281690164172
6;EEG T4;cD7;Stress;6.972588211472364;6.140070294887711;3.832402597154602
6;EEG T4;cD6;Relaxed;7.031708543309264;6.963182294704152;6.507199735976322
6;EEG T4;cD6;Stress;6.885804135606287;7.098096136206645;4.329734397566763
6;EEG T4;cD5;Relaxed;7.030966932928242;6.962339855987617;5.851359744238898
6;EEG T4;cD5;Stress;7.009085107607802;6.594391584465363;3.0638265089409025
6;EEG T4;cD4;Relaxed;6.972163200635369;6.960432069447191;6.4451842321003525
6;EEG T4;cD4;Stress;7.101672602991798;6.400662030886878;2.954736400137779
6;EEG T4;cD3;Relaxed;6.818667948774662;6.6694233107133485;6.081665991871041
6;EEG T4;cD3;Stress;6.731829262905572;6.124996314343555;2.7622440734925644
6;EEG T4;cD2;Relaxed;6.939935874654347;6.529262836393482;6.20569699962298
6;EEG T4;cD2;Stress;5.269028663627094;5.7954713829191515;2.884292031423587
6;EEG T4;cD1;Relaxed;5.452952459012256;5.835853783679831;6.053684282766881
6;EEG T4;cD1;Stress;2.7956948535823933;6.631761997530673;6.088291983904169
6;EEG C3;cA8;Relaxed;6.810934075209855;6.238719757409025;3.7378051098430705
6;EEG C3;cA8;Stress;6.951987525131084;6.2579138416725995;4.237790866620238
6;EEG C3;cD8;Relaxed;7.083190404665684;6.429584545321765;5.313927891125843
6;EEG C3;cD8;Stress;6.757574616314109;6.256653716034708;4.982635874561578
6;EEG C3;cD7;Relaxed;7.0317698431445566;6.872690815286867;6.291894018838203
6;EEG C3;cD7;Stress;7.1862755733244565;6.123621529902982;3.7073690525600957
6;EEG C3;cD6;Relaxed;7.064003577816665;7.020345593292318;6.2512342320332674
6;EEG C3;cD6;Stress;6.936640872779432;6.9671153837243835;3.917403398319116
6;EEG C3;cD5;Relaxed;6.677996097050462;7.225123727274496;6.099421759742775
6;EEG C3;cD5;Stress;7.21337844779779;6.731226587661492;3.1619517667676345
6;EEG C3;cD4;Relaxed;6.793562532465511;7.0589617129315405;6.278441790206347
6;EEG C3;cD4;Stress;6.970741013771517;6.5296669351595575;2.85781361067396
6;EEG C3;cD3;Relaxed;7.021206739562166;6.800654170265325;6.034380213032982
6;EEG C3;cD3;Stress;6.5972448149913125;6.03590412395086;2.9170539982444508
6;EEG C3;cD2;Relaxed;6.8629013452100045;6.659633226166561;6.051432390864142
6;EEG C3;cD2;Stress;5.782847328637106;5.877908187069933;2.9497927099037233
6;EEG C3;cD1;Relaxed;5.337247632620863;5.837365233705603;6.21262609256547
6;EEG C3;cD1;Stress;3.4763631372936574;6.69805686150115;5.720178127950505
6;EEG C4;cA8;Relaxed;5.625237908393403;6.418774107144507;3.9589884301035734
6;EEG C4;cA8;Stress;6.7161265426187935;6.182245076822509;4.7874381357341305
6;EEG C4;cD8;Relaxed;6.1683769127433745;6.452851567871377;5.977801290702003
6;EEG C4;cD8;Stress;6.63736354804691;6.2645303056113395;4.992854591656513
6;EEG C4;cD7;Relaxed;6.948278178759763;6.9778147063849225;6.237478902492048
6;EEG C4;cD7;Stress;7.038920637471747;6.066424412257961;3.7391586697305725
6;EEG C4;cD6;Relaxed;7.217515222702994;7.194192404068907;6.394872410428468
6;EEG C4;cD6;Stress;7.028108147651104;6.939153368609015;4.303256080571161
6;EEG C4;cD5;Relaxed;6.802455740729754;7.104961536967083;6.071689585066368
6;EEG C4;cD5;Stress;7.071598903440948;6.679978944950815;3.020518665420265
6;EEG C4;cD4;Relaxed;7.049232843938535;6.995381229102444;6.322127619845103
6;EEG C4;cD4;Stress;6.902227889873079;6.60082452827571;2.8234055844447354
6;EEG C4;cD3;Relaxed;6.622791043165794;6.874769327904115;6.11755118941438
6;EEG C4;cD3;Stress;6.658105171060212;6.017673241926608;2.7563367206830396
6;EEG C4;cD2;Relaxed;6.7840170670307;6.603042876487882;6.214374638993242
6;EEG C4;cD2;Stress;5.332750668029298;5.72389841631608;2.8928905284180724
6;EEG C4;cD1;Relaxed;4.606227472583019;5.8170102457559345;6.167863011086266
6;EEG C4;cD1;Stress;2.9842226620552523;6.707208575381492;6.027250875524889
6;EEG T5;cA8;Relaxed;6.559272413137527;6.603798774623634;4.173919335556394
6;EEG T5;cA8;Stress;6.665983236888584;5.815816479048202;3.978920066311533
6;EEG T5;cD8;Relaxed;6.819233928943011;6.651085888851064;5.601420146469479
